Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
61,0.707,8.013,16.506,0,8.654,16.346,0,0.661,0.655,255,255
62,4.350,8.013,26.603,0,10.897,26.122,0,2.924,3.506,255,255
63,0.868,8.494,7.372,0,8.974,7.853,0,0.680,0.770,255,255
64,0.868,8.654,9.295,0,9.455,9.135,0,0.817,0.903,255,255
65,0.774,8.654,30.449,0,9.295,30.128,0,0.717,0.688,255,255
66,0.160,9.295,5.609,0,9.455,5.609,0,0.160,0.160,255,255
68,3.056,9.295,24.840,0,10.256,24.199,0,1.156,2.584,255,255
69,5.455,12.821,33.814,0,16.506,35.577,0,4.086,4.764,255,255
69,3.896,9.455,32.372,0,12.019,34.455,0,3.304,3.495,255,255
69,3.709,15.064,31.571,0,17.468,33.814,0,3.288,3.370,255,255
69,3.416,17.468,33.814,0,18.269,35.897,0,2.232,2.952,255,255
69,2.990,15.545,38.622,0,15.224,35.897,0,2.743,2.885,255,255
69,1.934,17.628,37.179,0,17.147,35.897,0,1.369,1.721,255,255
69,1.548,12.179,32.532,0,12.821,33.814,0,1.433,0.860,255,255
69,1.520,14.103,35.256,0,15.224,35.897,0,1.292,1.364,255,255
69,1.453,16.506,34.455,0,16.506,35.577,0,1.122,1.448,255,255
69,1.415,15.224,35.897,0,16.506,35.577,0,1.322,0.804,255,255
69,1.122,17.147,35.897,0,18.269,35.897,0,1.122,0.962,255,255
69,1.067,12.019,34.455,0,12.821,33.814,0,1.026,0.680,255,255
69,0.934,18.429,36.538,0,18.269,35.897,0,0.661,0.829,255,255
69,0.774,11.538,32.532,0,12.179,32.532,0,0.641,0.669,255,255
69,0.774,17.468,34.455,0,17.468,33.814,0,0.641,0.489,255,255
69,0.774,16.506,35.577,0,17.147,35.897,0,0.717,0.000,0,0
69,0.680,12.500,34.936,0,12.019,34.455,0,0.680,0.680,255,255
69,0.614,12.660,32.212,0,12.179,32.532,0,0.578,0.614,255,255
71,3.455,12.340,16.667,0,10.096,16.346,0,2.266,2.752,255,255
71,0.614,10.417,16.827,0,10.096,16.346,0,0.578,0.406,255,255
71,0.547,9.615,16.186,0,10.096,16.346,0,0.507,0.489,255,255
72,1.575,9.615,28.045,0,10.737,27.404,0,1.292,1.413,255,255
73,0.707,9.776,10.737,0,10.417,10.577,0,0.661,0.674,255,255
74,0.160,9.776,11.378,0,9.936,11.378,0,0.160,0.160,255,255
75,3.189,9.936,6.571,0,11.378,4.167,0,2.803,2.827,255,255
76,1.348,9.936,29.167,0,11.058,28.846,0,1.167,1.268,255,255
77,1.255,10.096,30.929,0,11.218,30.929,0,1.122,1.125,255,255
79,0.160,10.417,20.994,0,10.577,20.994,0,0.160,0.160,255,255
80,0.840,10.897,35.897,0,11.058,36.538,0,0.661,0.825,255,255
80,0.840,11.699,37.019,0,11.058,36.538,0,0.801,0.840,255,255
80,0.547,10.577,36.699,0,11.058,36.538,0,0.507,0.489,255,255
81,1.161,10.737,12.981,0,10.897,12.019,0,0.975,1.073,255,255
82,1.028,10.897,40.865,0,11.859,40.705,0,0.975,0.981,255,255
83,1.067,12.019,18.269,0,11.218,17.949,0,0.863,0.665,255,255
83,0.614,11.538,17.468,0,11.218,17.949,0,0.578,0.406,255,255
83,0.160,11.058,17.949,0,11.218,17.949,0,0.160,0.160,255,255
84,0.160,11.218,19.071,0,11.378,19.071,0,0.160,0.160,255,255
87,0.707,11.378,13.622,0,12.019,13.462,0,0.661,0.674,255,255
89,1.094,11.699,24.840,0,12.660,25.160,0,1.014,1.056,255,255
90,0.934,11.859,19.071,0,12.660,18.750,0,0.863,0.827,255,255
91,1.868,11.859,30.609,0,12.500,29.327,0,1.433,1.752,255,255
92,6.499,12.019,38.462,0,12.660,36.058,0,2.488,6.021,255,255
94,0.160,12.179,20.513,0,12.340,20.513,0,0.160,0.160,255,255
95,0.387,12.340,27.083,0,12.500,26.763,0,0.358,0.339,255,255
96,2.841,12.500,10.737,0,14.263,8.814,0,2.609,2.725,255,255
97,1.774,12.500,14.904,0,13.622,15.705,0,1.379,1.632,255,255
97,0.840,14.263,15.545,0,13.622,15.705,0,0.661,0.825,255,255
97,0.614,13.301,16.186,0,13.622,15.705,0,0.578,0.614,255,255
98,0.641,12.500,28.365,0,13.141,28.365,0,0.641,0.641,255,255
99,1.000,12.660,40.865,0,13.462,40.385,0,0.934,0.874,255,255
100,0.868,12.821,20.513,0,13.622,20.353,0,0.817,0.809,255,255
101,0.321,12.981,22.115,0,13.301,22.115,0,0.321,0.321,255,255
103,8.882,13.141,12.340,0,13.622,13.942,0,1.673,8.208,255,255
104,0.481,13.301,23.718,0,13.782,23.718,0,0.481,0.481,255,255
106,0.387,13.462,29.808,0,13.782,29.647,0,0.358,0.406,255,255
108,0.868,13.782,25.962,0,14.103,25.321,0,0.717,0.789,255,255
109,0.160,13.942,28.365,0,14.103,28.365,0,0.160,0.160,255,255
110,1.321,14.103,17.468,0,15.224,16.987,0,1.220,1.201,255,255
113,0.387,14.904,14.583,0,15.224,14.744,0,0.358,0.406,255,255
114,0.934,14.904,28.365,0,15.705,28.045,0,0.863,0.998,255,255
115,0.321,14.904,30.128,0,15.224,30.128,0,0.321,0.321,255,255
117,0.160,15.224,7.853,0,15.224,8.013,0,0.160,0.160,255,255
118,1.094,15.224,40.385,0,15.545,39.423,0,1.014,0.977,255,255
119,2.697,15.385,0.160,0,17.949,0.160,0,2.564,2.570,255,255
120,1.000,15.385,23.237,0,15.865,22.436,0,0.934,0.898,255,255
121,1.094,15.385,26.442,0,16.026,25.801,0,0.907,1.050,255,255
122,6.069,15.705,18.590,0,17.788,18.590,0,2.083,5.472,255,255
123,3.056,15.705,40.865,0,17.147,38.782,0,2.534,2.839,255,255
124,2.935,15.865,14.103,0,17.147,12.019,0,2.446,2.733,255,255
126,0.160,16.026,31.891,0,16.186,31.891,0,0.160,0.160,255,255
127,3.200,17.468,15.224,0,19.712,17.308,0,3.062,2.689,255,255
127,2.294,21.474,16.026,0,19.712,17.308,0,2.180,2.201,255,255
127,1.735,22.436,19.712,0,22.436,21.314,0,1.603,1.282,255,255
127,1.641,20.353,18.590,0,21.795,18.750,0,1.451,0.968,255,255
127,1.548,16.186,15.865,0,17.468,15.224,0,1.433,1.551,255,255
127,1.548,19.712,17.308,0,20.353,18.590,0,1.433,1.161,255,255
127,1.293,21.635,20.353,0,22.436,21.314,0,1.252,0.680,255,255
127,1.227,21.795,18.750,0,22.436,19.712,0,1.156,0.799,255,255
127,1.161,18.109,14.423,0,17.468,15.224,0,1.026,1.155,255,255
127,1.067,19.712,19.391,0,20.353,18.590,0,1.026,1.067,255,255
127,1.067,21.635,20.353,0,22.436,19.712,0,1.026,0.680,255,255
127,0.774,22.756,21.955,0,22.436,21.314,0,0.717,0.754,255,255
127,0.707,21.955,18.109,0,21.795,18.750,0,0.661,0.646,255,255
127,0.481,21.154,20.353,0,21.635,20.353,0,0.481,0.481,255,255
128,0.227,16.346,8.814,0,16.506,8.974,0,0.227,0.227,255,255
129,0.160,16.506,17.628,0,16.506,17.788,0,0.160,0.160,255,255
130,2.001,16.506,21.795,0,18.109,20.833,0,1.869,1.796,255,255
131,0.387,16.667,31.090,0,16.827,31.410,0,0.358,0.406,255,255
